D‚tails d?enregistreur :;;;;;;;;;;;;;;
Type d'enregistreur;1F8;;;;;;;;;;;;;
Num‚ro de s‚rie;KS1512003;;;;;;;;;;;;;
firmware du Contr“leur;5.1;;;;;;;;;;;;;
firmware d'acquisition;5.1;;;;;;;;;;;;;
Identit‚ de l?enregistreur;Identit‚ de l?enreg;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Job D‚tails;;;;;;;;;;;;;;
Nombre de canaux analogiques;10;;;;;;;;;;;;;
Nombre de canaux num‚riques;1;;;;;;;;;;;;;
Nombre total de canaux utilis‚s;11;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Heure d?armement;08/09/2023 09:41;;;;;;;;;;;;;
Heure de d‚sarmement;08/09/2023 10:59;;;;;;;;;;;;;
Dur‚e;01:18:11;;;;;;;;;;;;;
Job Description;Nom de la configura;;;;;;;;;;;;;
Info de canaux;;;;;;;;;;;;;;
Description;;V1 (V);Tc ('C);Mano13.1 (V) (V);Mano13.2 (V) (V);Mano1 200 (V) (V);Tension (V);Voie 1000 (Pa);Voie 200 (Pa);;V ManoRec 200 (m_s-1);Pulse Channel 1 (Hz);;V1 (V)
Interv. mesure;;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;;00:00:01;00:00:01;;00:00:01
Intervalle;;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;00:00:01;;00:00:01;00:00:01;;00:00:01
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
Date/Heure;Type;V1 (V);Tc ('C);Mano13.1 (V) (V);Mano13.2 (V) (V);Mano1 200 (V) (V);Tension (V);Voie 1000 (Pa);Voie 200 (Pa);;V ManoRec 200 (m_s-1);Pulse Channel 1 (Hz);;V1 (V)
09/08/2023 10:36:40;Intervalle;0.5152;21.4;5.005;5.053;5.077;0.006;1.728;1.939;2.091;0.0;;0.5152;1.938
09/08/2023 10:36:41;Intervalle;0.5150;21.4;5.005;5.053;5.087;0.006;1.723;1.941;2.081;0.0;;0.5150;2.105
09/08/2023 10:36:42;Intervalle;0.5146;21.3;5.005;5.053;5.084;0.006;1.713;1.940;2.074;0.0;;0.5146;2.061
09/08/2023 10:36:43;Intervalle;0.4730;21.3;5.005;5.053;5.085;0.006;1.705;1.937;2.064;0.0;;0.4730;2.063
09/08/2023 10:36:44;Intervalle;0.4762;21.4;5.009;5.078;5.091;0.007;2.647;2.912;2.082;0.0;;0.4762;2.169
09/08/2023 10:36:45;Intervalle;0.5170;21.3;5.010;5.054;5.082;0.007;2.683;1.991;2.081;0.0;;0.5170;2.016
09/08/2023 10:36:46;Intervalle;0.5163;21.3;5.005;5.053;5.087;0.006;1.770;1.946;2.086;0.0;;0.5163;2.099
09/08/2023 10:36:47;Intervalle;0.5150;21.3;5.005;5.053;5.084;0.007;1.726;1.942;2.092;0.0;;0.5150;2.058
09/08/2023 10:36:48;Intervalle;0.5151;21.3;5.005;5.053;5.087;0.006;1.741;1.952;2.103;0.0;;0.5151;2.101
09/08/2023 10:36:49;Intervalle;0.5161;21.3;5.005;5.053;5.087;0.006;1.744;1.943;2.121;0.0;;0.5161;2.098
09/08/2023 10:36:50;Intervalle;0.4940;21.4;5.005;5.053;5.087;0.007;1.679;1.939;2.127;0.0;;0.4940;2.102
09/08/2023 10:36:51;Intervalle;0.4793;21.4;5.005;5.078;5.097;0.007;1.759;2.925;2.154;0.0;;0.4793;2.247
09/08/2023 10:36:52;Intervalle;0.5156;21.3;5.010;5.078;5.090;0.007;2.675;2.932;2.160;0.0;;0.5156;2.142
09/08/2023 10:36:53;Intervalle;0.5168;21.3;5.010;5.078;5.090;0.007;2.745;2.940;2.154;0.0;;0.5168;2.141
09/08/2023 10:36:54;Intervalle;0.4572;21.3;5.010;5.078;5.097;0.007;2.688;2.938;2.124;0.0;;0.4572;2.247
09/08/2023 10:36:55;Intervalle;0.4868;21.4;5.010;5.078;5.090;0.006;2.722;2.936;2.040;0.0;;0.4868;2.140
09/08/2023 10:36:56;Intervalle;0.4473;21.3;5.010;5.078;5.084;0.007;2.693;2.934;1.970;0.0;;0.4473;2.061
09/08/2023 10:36:57;Intervalle;0.4259;21.4;5.006;5.053;5.074;0.007;2.014;1.954;1.900;0.0;;0.4259;1.888
09/08/2023 10:36:58;Intervalle;0.4164;21.4;5.005;5.053;5.061;0.006;1.679;1.946;1.792;0.0;;0.4164;1.659
09/08/2023 10:36:59;Intervalle;0.4118;21.3;5.005;5.053;5.061;0.007;1.702;1.939;1.675;0.0;;0.4118;1.651
09/08/2023 10:37:00;Intervalle;0.3817;21.3;5.005;5.053;5.061;0.007;1.697;1.949;1.549;0.0;;0.3817;1.655
09/08/2023 10:37:01;Intervalle;0.3377;21.3;5.005;5.053;5.053;0.007;1.692;1.944;1.426;0.0;;0.3377;1.493
09/08/2023 10:37:02;Intervalle;0.3086;21.3;5.005;5.041;5.046;0.007;1.687;1.449;1.346;0.0;;0.3086;1.315
09/08/2023 10:37:03;Intervalle;0.2900;21.3;5.000;5.029;5.040;0.007;0.802;0.970;1.268;0.0;;0.2900;1.181
09/08/2023 10:37:04;Intervalle;0.2858;21.3;4.999;5.028;5.035;0.007;0.677;0.959;1.165;0.0;;0.2858;1.027
09/08/2023 10:37:05;Intervalle;0.2780;21.3;5.000;5.028;5.038;0.007;0.727;0.969;1.120;0.0;;0.2780;1.100
09/08/2023 10:37:06;Intervalle;0.2777;21.4;5.000;5.028;5.038;0.006;0.706;0.968;1.078;0.0;;0.2777;1.106
09/08/2023 10:37:07;Intervalle;0.2832;21.3;4.999;5.028;5.032;0.006;0.688;0.964;1.066;0.0;;0.2832;0.935
09/08/2023 10:37:08;Intervalle;0.2738;21.3;5.000;5.028;5.040;0.006;0.714;0.969;1.065;0.0;;0.2738;1.177
09/08/2023 10:37:09;Intervalle;0.2814;21.3;5.000;5.028;5.035;0.006;0.703;0.962;1.065;0.0;;0.2814;1.022
09/08/2023 10:37:10;Intervalle;0.2757;21.3;5.000;5.028;5.037;0.007;0.734;0.963;1.076;0.0;;0.2757;1.097
09/08/2023 10:37:11;Intervalle;0.2782;21.3;5.000;5.028;5.035;0.007;0.732;0.959;1.100;0.0;;0.2782;1.018
09/08/2023 10:37:12;Intervalle;0.2794;21.3;5.000;5.028;5.038;0.007;0.747;0.963;1.090;0.0;;0.2794;1.098
09/08/2023 10:37:13;Intervalle;0.2757;21.3;5.000;5.028;5.041;0.006;0.714;0.965;1.101;0.0;;0.2757;1.186
09/08/2023 10:37:14;Intervalle;0.2826;21.4;5.000;5.028;5.038;0.007;0.745;0.965;1.102;0.0;;0.2826;1.099
09/08/2023 10:37:15;Intervalle;0.2739;21.3;5.000;5.029;5.038;0.007;0.698;0.970;1.124;0.0;;0.2739;1.107
09/08/2023 10:37:16;Intervalle;0.2813;21.3;5.000;5.028;5.038;0.006;0.719;0.954;1.114;0.0;;0.2813;1.103
09/08/2023 10:37:17;Intervalle;0.2757;21.3;5.000;5.028;5.038;0.006;0.750;0.964;1.079;0.0;;0.2757;1.101
09/08/2023 10:37:18;Intervalle;0.2783;21.3;5.000;5.028;5.040;0.007;0.729;0.965;1.079;0.0;;0.2783;1.174
09/08/2023 10:37:19;Intervalle;0.2781;21.3;5.000;5.028;5.035;0.007;0.711;0.959;1.067;0.0;;0.2781;1.027
09/08/2023 10:37:20;Intervalle;0.2764;21.3;5.000;5.028;5.033;0.007;0.698;0.964;1.067;0.0;;0.2764;0.941
09/08/2023 10:37:21;Intervalle;0.2806;21.3;5.000;5.028;5.038;0.007;0.711;0.969;1.068;0.0;;0.2806;1.099
09/08/2023 10:37:22;Intervalle;0.2746;21.3;4.999;5.028;5.035;0.006;0.677;0.968;1.057;0.0;;0.2746;1.026
09/08/2023 10:37:23;Intervalle;0.2813;21.3;5.000;5.028;5.038;0.006;0.719;0.954;1.079;0.0;;0.2813;1.102
09/08/2023 10:37:24;Intervalle;0.2738;21.3;5.000;5.028;5.038;0.007;0.724;0.957;1.079;0.0;;0.2738;1.105
09/08/2023 10:37:25;Intervalle;0.2820;21.3;4.999;5.029;5.038;0.006;0.677;0.972;1.079;0.0;;0.2820;1.099
09/08/2023 10:37:26;Intervalle;0.2733;21.3;5.000;5.028;5.040;0.006;0.716;0.955;1.078;0.0;;0.2733;1.181
09/08/2023 10:37:27;Intervalle;0.2817;21.3;5.000;5.028;5.033;0.006;0.740;0.954;1.078;0.0;;0.2817;0.942
09/08/2023 10:37:28;Intervalle;0.2734;21.3;5.000;5.028;5.038;0.006;0.706;0.963;1.078;0.0;;0.2734;1.101
09/08/2023 10:37:29;Intervalle;0.2807;21.4;5.000;5.028;5.035;0.006;0.745;0.966;1.090;0.0;;0.2807;1.018
09/08/2023 10:37:30;Intervalle;0.2735;21.3;5.000;5.028;5.038;0.007;0.724;0.964;1.078;0.0;;0.2735;1.103
09/08/2023 10:37:31;Intervalle;0.2800;21.4;5.000;5.028;5.038;0.006;0.758;0.959;1.101;0.0;;0.2800;1.099
09/08/2023 10:37:32;Intervalle;0.2740;21.3;5.000;5.028;5.041;0.006;0.732;0.957;1.078;0.0;;0.2740;1.186
09/08/2023 10:37:33;Intervalle;0.2796;21.3;5.000;5.028;5.038;0.006;0.729;0.958;1.067;0.0;;0.2796;1.100
09/08/2023 10:37:34;Intervalle;0.2734;21.3;5.000;5.028;5.038;0.006;0.690;0.960;1.056;0.0;;0.2734;1.100
09/08/2023 10:37:35;Intervalle;0.2798;21.3;5.000;5.028;5.033;0.007;0.701;0.968;1.046;0.0;;0.2798;0.940
09/08/2023 10:37:36;Intervalle;0.2740;21.3;5.000;5.028;5.033;0.006;0.714;0.957;1.022;0.0;;0.2740;0.943
09/08/2023 10:37:37;Intervalle;0.2794;21.3;5.000;5.028;5.035;0.006;0.716;0.968;1.011;0.0;;0.2794;1.024
09/08/2023 10:37:38;Intervalle;0.2734;21.3;5.000;5.028;5.035;0.006;0.701;0.964;0.987;0.0;;0.2734;1.029
09/08/2023 10:37:39;Intervalle;0.2798;21.3;5.000;5.028;5.035;0.007;0.750;0.966;0.998;0.0;;0.2798;1.021
09/08/2023 10:37:40;Intervalle;0.2738;21.3;5.000;5.028;5.035;0.006;0.711;0.962;1.022;0.0;;0.2738;1.019
09/08/2023 10:37:41;Intervalle;0.2796;21.3;5.000;5.029;5.032;0.006;0.750;0.970;1.010;0.0;;0.2796;0.933
09/08/2023 10:37:42;Intervalle;0.2736;21.3;5.000;5.028;5.035;0.007;0.709;0.960;1.010;0.0;;0.2736;1.020
09/08/2023 10:37:43;Intervalle;0.2796;21.3;5.000;5.028;5.038;0.007;0.711;0.962;0.997;0.0;;0.2796;1.105
09/08/2023 10:37:44;Intervalle;0.2734;21.3;4.999;5.028;5.033;0.006;0.664;0.963;0.998;0.0;;0.2734;0.942
09/08/2023 10:37:45;Intervalle;0.2797;21.3;5.000;5.028;5.035;0.006;0.693;0.962;0.999;0.0;;0.2797;1.029
09/08/2023 10:37:46;Intervalle;0.2720;21.3;5.000;5.028;5.032;0.006;0.716;0.958;1.010;0.0;;0.2720;0.934
09/08/2023 10:37:47;Intervalle;0.2807;21.3;4.999;5.028;5.035;0.006;0.672;0.965;0.997;0.0;;0.2807;1.026
09/08/2023 10:37:48;Intervalle;0.2724;21.4;5.000;5.028;5.032;0.006;0.709;0.966;1.009;0.0;;0.2724;0.936
09/08/2023 10:37:49;Intervalle;0.2811;21.3;5.000;5.028;5.038;0.006;0.724;0.968;1.008;0.0;;0.2811;1.101
09/08/2023 10:37:50;Intervalle;0.2731;21.3;5.000;5.028;5.035;0.006;0.755;0.965;1.021;0.0;;0.2731;1.013
09/08/2023 10:37:51;Intervalle;0.2814;21.3;5.000;5.028;5.035;0.006;0.698;0.963;1.033;0.0;;0.2814;1.022
09/08/2023 10:37:52;Intervalle;0.2731;21.3;5.000;5.028;5.035;0.006;0.701;0.968;1.045;0.0;;0.2731;1.025
09/08/2023 10:37:53;Intervalle;0.2820;21.3;5.000;5.028;5.035;0.006;0.690;0.964;1.034;0.0;;0.2820;1.025
09/08/2023 10:37:54;Intervalle;0.2733;21.3;5.000;5.028;5.038;0.006;0.696;0.964;1.047;0.0;;0.2733;1.108
09/08/2023 10:37:55;Intervalle;0.2813;21.3;4.999;5.028;5.035;0.006;0.685;0.961;1.058;0.0;;0.2813;1.023
09/08/2023 10:37:56;Intervalle;0.2738;21.3;5.000;5.028;5.035;0.006;0.742;0.957;1.068;0.0;;0.2738;1.022
09/08/2023 10:37:57;Intervalle;0.2800;21.3;5.000;5.028;5.038;0.006;0.732;0.956;1.101;0.0;;0.2800;1.102
09/08/2023 10:37:58;Intervalle;0.2747;21.4;5.000;5.028;5.038;0.006;0.690;0.969;1.099;0.0;;0.2747;1.098
09/08/2023 10:37:59;Intervalle;0.2787;21.3;5.000;5.028;5.038;0.006;0.722;0.958;1.111;0.0;;0.2787;1.101
09/08/2023 10:38:00;Intervalle;0.2742;21.3;5.000;5.028;5.043;0.006;0.711;0.964;1.122;0.0;;0.2742;1.251
09/08/2023 10:38:01;Intervalle;0.2791;21.3;5.000;5.029;5.037;0.006;0.701;0.975;1.123;0.0;;0.2791;1.095
09/08/2023 10:38:02;Intervalle;0.2749;21.3;4.999;5.028;5.038;0.006;0.688;0.957;1.134;0.0;;0.2749;1.105
09/08/2023 10:38:03;Intervalle;0.2789;21.3;5.000;5.028;5.038;0.006;0.727;0.959;1.135;0.0;;0.2789;1.102
09/08/2023 10:38:04;Intervalle;0.2760;21.3;5.000;5.028;5.038;0.006;0.732;0.958;1.102;0.0;;0.2760;1.106
09/08/2023 10:38:05;Intervalle;0.2775;21.3;5.000;5.028;5.040;0.006;0.719;0.960;1.113;0.0;;0.2775;1.180
09/08/2023 10:38:06;Intervalle;0.2771;21.3;5.000;5.028;5.038;0.006;0.698;0.955;1.102;0.0;;0.2771;1.104
09/08/2023 10:38:07;Intervalle;0.2768;21.3;5.000;5.028;5.035;0.005;0.690;0.960;1.065;0.0;;0.2768;1.021
09/08/2023 10:38:08;Intervalle;0.2785;21.4;5.000;5.028;5.040;0.006;0.724;0.964;1.065;0.0;;0.2785;1.175
09/08/2023 10:38:09;Intervalle;0.2760;21.3;5.000;5.028;5.035;0.006;0.706;0.957;1.065;0.0;;0.2760;1.029
09/08/2023 10:38:10;Intervalle;0.2803;21.3;5.000;5.028;5.030;0.005;0.690;0.962;1.076;0.0;;0.2803;0.839
09/08/2023 10:38:11;Intervalle;0.2747;21.3;4.999;5.028;5.038;0.006;0.685;0.958;1.098;0.0;;0.2747;1.105
09/08/2023 10:38:12;Intervalle;0.2811;21.3;5.000;5.028;5.040;0.005;0.722;0.965;1.088;0.0;;0.2811;1.181
09/08/2023 10:38:13;Intervalle;0.2740;21.4;5.000;5.028;5.040;0.006;0.732;0.956;1.109;0.0;;0.2740;1.180
09/08/2023 10:38:14;Intervalle;0.2817;21.3;5.000;5.028;5.040;0.006;0.734;0.960;1.146;0.0;;0.2817;1.177
09/08/2023 10:38:15;Intervalle;0.2733;21.3;5.000;5.028;5.038;0.006;0.719;0.961;1.157;0.0;;0.2733;1.102
09/08/2023 10:38:16;Intervalle;0.2821;21.3;5.000;5.028;5.040;0.005;0.724;0.964;1.146;0.0;;0.2821;1.176
09/08/2023 10:38:17;Intervalle;0.2729;21.3;4.999;5.028;5.038;0.006;0.672;0.963;1.135;0.0;;0.2729;1.102
09/08/2023 10:38:18;Intervalle;0.2812;21.3;5.000;5.028;5.040;0.006;0.693;0.962;1.113;0.0;;0.2812;1.182
09/08/2023 10:38:19;Intervalle;0.2731;21.3;5.000;5.028;5.038;0.005;0.706;0.957;1.113;0.0;;0.2731;1.105
09/08/2023 10:38:20;Intervalle;0.2806;21.3;5.000;5.028;5.038;0.006;0.737;0.957;1.113;0.0;;0.2806;1.098
09/08/2023 10:38:21;Intervalle;0.2723;21.3;5.000;5.028;5.035;0.005;0.732;0.963;1.091;0.0;;0.2723;1.027
09/08/2023 10:38:22;Intervalle;0.2814;21.3;5.000;5.028;5.038;0.006;0.706;0.967;1.056;0.0;;0.2814;1.101
09/08/2023 10:38:23;Intervalle;0.2732;21.3;5.000;5.028;5.040;0.006;0.742;0.957;1.044;0.0;;0.2732;1.178
09/08/2023 10:38:24;Intervalle;0.2803;21.3;4.999;5.028;5.033;0.006;0.680;0.964;1.034;0.0;;0.2803;0.943
09/08/2023 10:38:25;Intervalle;0.2734;21.3;4.999;5.028;5.033;0.006;0.683;0.964;1.020;0.0;;0.2734;0.940
09/08/2023 10:38:26;Intervalle;0.2799;21.3;4.999;5.028;5.035;0.006;0.662;0.966;0.996;0.0;;0.2799;1.024
09/08/2023 10:38:27;Intervalle;0.2728;21.4;5.000;5.028;5.035;0.006;0.722;0.959;0.947;0.0;;0.2728;1.022
09/08/2023 10:38:28;Intervalle;0.2804;21.3;5.000;5.028;5.032;0.006;0.696;0.959;0.945;0.0;;0.2804;0.931
09/08/2023 10:38:29;Intervalle;0.2734;21.3;5.000;5.028;5.032;0.006;0.703;0.961;0.958;0.0;;0.2734;0.932
09/08/2023 10:38:30;Intervalle;0.2804;21.3;5.000;5.028;5.030;0.006;0.722;0.957;0.968;0.0;;0.2804;0.839
09/08/2023 10:38:31;Intervalle;0.2746;21.3;5.000;5.028;5.032;0.006;0.703;0.964;0.968;0.0;;0.2746;0.930
09/08/2023 10:38:32;Intervalle;0.2789;21.3;5.000;5.028;5.035;0.006;0.724;0.965;0.968;0.0;;0.2789;1.025
09/08/2023 10:38:33;Intervalle;0.2766;21.3;4.999;5.028;5.038;0.006;0.688;0.960;0.955;0.0;;0.2766;1.100
09/08/2023 10:38:34;Intervalle;0.2771;21.3;5.000;5.028;5.035;0.006;0.698;0.964;0.993;0.0;;0.2771;1.017
09/08/2023 10:38:35;Intervalle;0.2782;21.3;5.000;5.028;5.032;0.006;0.724;0.956;0.993;0.0;;0.2782;0.933
09/08/2023 10:38:36;Intervalle;0.2760;21.4;5.000;5.028;5.030;0.006;0.727;0.961;0.981;0.0;;0.2760;0.843
09/08/2023 10:38:37;Intervalle;0.2796;21.3;5.000;5.028;5.038;0.006;0.696;0.962;0.970;0.0;;0.2796;1.101
09/08/2023 10:38:38;Intervalle;0.2749;21.3;5.000;5.028;5.032;0.006;0.703;0.961;0.982;0.0;;0.2749;0.933
09/08/2023 10:38:39;Intervalle;0.2798;21.3;4.999;5.028;5.032;0.006;0.688;0.961;1.005;0.0;;0.2798;0.937
09/08/2023 10:38:40;Intervalle;0.2748;21.3;4.999;5.028;5.035;0.006;0.672;0.967;1.062;0.0;;0.2748;1.023
09/08/2023 10:38:41;Intervalle;0.2812;21.4;5.000;5.028;5.038;0.006;0.729;0.962;1.051;0.0;;0.2812;1.101
09/08/2023 10:38:42;Intervalle;0.2740;21.4;5.000;5.028;5.037;0.006;0.701;0.967;1.076;0.0;;0.2740;1.094
09/08/2023 10:38:43;Intervalle;0.2820;21.4;5.000;5.029;5.043;0.006;0.740;0.972;1.099;0.0;;0.2820;1.246
09/08/2023 10:38:44;Intervalle;0.2734;21.3;5.000;5.028;5.035;0.006;0.750;0.958;1.122;0.0;;0.2734;1.025
09/08/2023 10:38:45;Intervalle;0.2816;21.3;5.000;5.029;5.038;0.006;0.729;0.970;1.123;0.0;;0.2816;1.103
09/08/2023 10:38:46;Intervalle;0.2743;21.4;5.000;5.028;5.038;0.006;0.716;0.962;1.112;0.0;;0.2743;1.101
09/08/2023 10:38:47;Intervalle;0.2800;21.3;5.000;5.028;5.041;0.006;0.722;0.962;1.092;0.0;;0.2800;1.184
09/08/2023 10:38:48;Intervalle;0.2763;21.3;5.000;5.028;5.038;0.006;0.724;0.961;1.103;0.0;;0.2763;1.105
09/08/2023 10:38:49;Intervalle;0.2775;21.4;5.000;5.028;5.035;0.006;0.703;0.969;1.103;0.0;;0.2775;1.021
09/08/2023 10:38:50;Intervalle;0.2777;21.3;4.999;5.028;5.038;0.006;0.675;0.961;1.091;0.0;;0.2777;1.102
09/08/2023 10:38:51;Intervalle;0.2762;21.3;5.000;5.028;5.038;0.006;0.734;0.952;1.079;0.0;;0.2762;1.103
09/08/2023 10:38:52;Intervalle;0.2785;21.3;5.000;5.028;5.038;0.006;0.693;0.963;1.055;0.0;;0.2785;1.102
09/08/2023 10:38:53;Intervalle;0.2758;21.3;4.999;5.028;5.035;0.006;0.683;0.964;1.044;0.0;;0.2758;1.023
09/08/2023 10:38:54;Intervalle;0.2808;21.3;4.999;5.028;5.038;0.006;0.683;0.963;1.044;0.0;;0.2808;1.099
09/08/2023 10:38:55;Intervalle;0.2744;21.4;5.000;5.028;5.032;0.006;0.714;0.962;1.043;0.0;;0.2744;0.937
09/08/2023 10:38:56;Intervalle;0.2818;21.4;5.000;5.028;5.033;0.006;0.729;0.964;1.054;0.0;;0.2818;0.943
09/08/2023 10:38:57;Intervalle;0.2732;21.4;5.000;5.029;5.038;0.007;0.722;0.970;1.077;0.0;;0.2732;1.098
09/08/2023 10:38:58;Intervalle;0.2819;21.4;5.000;5.028;5.038;0.007;0.779;0.958;1.088;0.0;;0.2819;1.101
09/08/2023 10:38:59;Intervalle;0.2733;21.3;5.000;5.028;5.040;0.006;0.696;0.960;1.100;0.0;;0.2733;1.178
09/08/2023 10:39:00;Intervalle;0.2812;21.4;5.000;5.028;5.040;0.006;0.716;0.961;1.123;0.0;;0.2812;1.180
09/08/2023 10:39:01;Intervalle;0.2740;21.4;5.000;5.029;5.040;0.007;0.701;0.972;1.123;0.0;;0.2740;1.179
09/08/2023 10:39:02;Intervalle;0.2801;21.4;5.000;5.028;5.035;0.006;0.706;0.954;1.112;0.0;;0.2801;1.024
09/08/2023 10:39:03;Intervalle;0.2751;21.4;4.999;5.028;5.038;0.006;0.688;0.968;1.090;0.0;;0.2751;1.102
09/08/2023 10:39:04;Intervalle;0.2788;21.4;4.999;5.028;5.037;0.006;0.670;0.963;1.080;0.0;;0.2788;1.096
09/08/2023 10:39:05;Intervalle;0.2790;21.4;5.000;5.028;5.035;0.006;0.750;0.951;1.068;0.0;;0.2790;1.026
09/08/2023 10:39:06;Intervalle;0.2758;21.4;5.000;5.028;5.035;0.006;0.747;0.958;1.090;0.0;;0.2758;1.025
09/08/2023 10:39:07;Intervalle;0.2818;21.4;5.000;5.028;5.038;0.006;0.722;0.957;1.102;0.0;;0.2818;1.105
09/08/2023 10:39:08;Intervalle;0.2740;21.4;5.000;5.028;5.038;0.006;0.703;0.966;1.113;0.0;;0.2740;1.098
09/08/2023 10:39:09;Intervalle;0.2823;21.4;5.000;5.028;5.040;0.006;0.693;0.969;1.112;0.0;;0.2823;1.177
09/08/2023 10:39:10;Intervalle;0.2741;21.4;5.000;5.028;5.041;0.006;0.701;0.957;1.123;0.0;;0.2741;1.184
09/08/2023 10:39:11;Intervalle;0.2806;21.4;5.000;5.028;5.040;0.006;0.709;0.964;1.122;0.0;;0.2806;1.176
09/08/2023 10:39:12;Intervalle;0.2760;21.3;5.000;5.028;5.035;0.006;0.701;0.962;1.133;0.0;;0.2760;1.021
09/08/2023 10:39:13;Intervalle;0.2780;21.4;4.999;5.028;5.038;0.006;0.651;0.961;1.122;0.0;;0.2780;1.100
09/08/2023 10:39:14;Intervalle;0.2794;21.4;5.000;5.029;5.037;0.006;0.711;0.970;1.087;0.0;;0.2794;1.097
09/08/2023 10:39:15;Intervalle;0.2759;21.4;5.000;5.028;5.040;0.006;0.722;0.963;1.025;0.0;;0.2759;1.177
09/08/2023 10:39:16;Intervalle;0.2555;21.3;5.000;5.028;5.037;0.006;0.709;0.960;0.944;0.0;;0.2555;1.097
09/08/2023 10:39:17;Intervalle;0.2294;21.3;4.999;5.028;5.032;0.006;0.688;0.967;0.813;0.0;;0.2294;0.939
09/08/2023 10:39:18;Intervalle;0.1903;21.3;4.996;5.008;5.027;0.005;0.055;0.163;0.688;0.0;;0.1903;0.743
09/08/2023 10:39:19;Intervalle;0.1549;21.4;4.995;5.003;5.022;0.006;-0.259;-0.022;0.543;0.0;;0.1549;0.453
09/08/2023 10:39:20;Intervalle;0.1375;21.4;4.995;5.004;5.019;0.005;-0.270;-0.019;0.417;0.0;;0.1375;0.183
09/08/2023 10:39:21;Intervalle;0.1164;21.4;4.995;5.003;5.020;0.006;-0.226;-0.029;0.313;0.0;;0.1164;0.223
09/08/2023 10:39:22;Intervalle;0.1022;21.3;4.995;5.004;5.019;0.006;-0.267;-0.019;0.234;0.0;;0.1022;0.161
09/08/2023 10:39:23;Intervalle;0.1022;21.4;4.995;5.003;5.020;0.006;-0.228;-0.030;0.194;0.0;;0.1022;0.219
09/08/2023 10:39:24;Intervalle;0.1022;21.4;4.995;5.003;5.020;0.006;-0.257;-0.025;0.196;0.0;;0.1022;0.207
09/08/2023 10:39:25;Intervalle;0.1022;21.4;4.995;5.004;5.020;0.006;-0.254;-0.019;0.190;0.0;;0.1022;0.194
09/08/2023 10:39:26;Intervalle;0.1022;21.3;4.995;5.003;5.019;0.006;-0.280;-0.022;0.196;0.0;;0.1022;0.169
09/08/2023 10:39:27;Intervalle;0.1022;21.3;4.995;5.004;5.017;0.005;-0.277;-0.017;0.179;0.0;;0.1022;Invalid
09/08/2023 10:39:28;Intervalle;0.1022;21.4;4.995;5.003;5.017;0.005;-0.272;-0.026;0.172;0.0;;0.1022;Invalid
09/08/2023 10:39:29;Intervalle;0.1022;21.4;4.995;5.003;5.019;0.006;-0.257;-0.024;0.165;0.0;;0.1022;0.192
09/08/2023 10:39:30;Intervalle;0.1022;21.4;4.995;5.004;5.019;0.006;-0.264;-0.018;0.163;0.0;;0.1022;0.134
09/08/2023 10:39:31;Intervalle;0.1022;21.4;4.995;5.003;5.017;0.006;-0.277;-0.025;0.173;0.0;;0.1022;Invalid
09/08/2023 10:39:32;Intervalle;0.1022;21.4;4.995;5.004;5.017;0.006;-0.259;-0.012;0.173;0.0;;0.1022;Invalid
09/08/2023 10:39:33;Intervalle;0.1022;21.4;4.995;5.003;5.017;0.006;-0.298;-0.027;0.163;0.0;;0.1022;Invalid
09/08/2023 10:39:34;Intervalle;0.1022;21.3;4.995;5.004;5.019;0.006;-0.267;-0.015;0.189;0.0;;0.1022;0.192
09/08/2023 10:39:35;Intervalle;0.1022;21.4;4.994;5.003;5.017;0.006;-0.309;-0.020;0.187;0.0;;0.1022;Invalid
09/08/2023 10:39:36;Intervalle;0.1022;21.4;4.995;5.003;5.017;0.006;-0.239;-0.020;0.187;0.0;;0.1022;Invalid
09/08/2023 10:39:37;Intervalle;0.1022;21.4;4.995;5.004;5.019;0.006;-0.270;-0.012;0.186;0.0;;0.1022;0.185
0;0;0.1022;0;0;0;0;0;0;0;0.185;0;0;0.1022;0.185
0;0;0.1022;0;0;0;0;0;0;0;0.185;0;0;0.1022;0.185
0;0;0.1022;0;0;0;0;0;0;0;0.185;0;0;0.1022;0.185
0;0;0.1022;0;0;0;0;0;0;0;0.185;0;0;0.1022;0.185
0;0;0.1022;0;0;0;0;0;0;0;0.185;0;0;0.1022;0.185
0;0;0.1022;0;0;0;0;0;0;0;0.185;0;0;0.1022;0.185
0;0;0.1022;0;0;0;0;0;0;0;0.185;0;0;0.1022;0.185
0;0;0.1022;0;0;0;0;0;0;0;0.185;0;0;0.1022;0.185
0;0;0.1022;0;0;0;0;0;0;0;0.185;0;0;0.1022;0.185
0;0;0.1022;0;0;0;0;0;0;0;0.185;0;0;0.1022;0.185
0;0;0.1022;0;0;0;0;0;0;0;0.185;0;0;0.1022;0.185
0;0;0.1022;0;0;0;0;0;0;0;0.185;0;0;0.1022;0.185
0;0;0.1022;0;0;0;0;0;0;0;0.185;0;0;0.1022;0.185
0;0;0.1022;0;0;0;0;0;0;0;0.185;0;0;0.1022;0.185
